id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,present
11456,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Olive Tshirts,11456.jpg,True
5741,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Basics Men Navy & White Striped Hooded T-shirt,5741.jpg,True
14316,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Solid Navy Blue Sweatshirts,14316.jpg,True
20123,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Women Western Yoke Black Shirt,20123.jpg,True
52503,Women,Apparel,Loungewear and Nightwear,Bath Robe,Cream,Winter,2015.0,Casual,Red Rose Women Cream Floral Print Bath Robe,52503.jpg,True
57071,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Elle Women Black Jeans,57071.jpg,True
24583,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Lee Men Roadie Red T-shirt,24583.jpg,True
58805,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Highlander Men Blue & White Check Shirt,58805.jpg,True
11664,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Women Women Printed T-shirt,11664.jpg,True
19409,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Striped Grey Tshirt,19409.jpg,True
31263,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue T-shirt,31263.jpg,True
43643,Women,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Party,Vero Moda Women Magenta Dress,43643.jpg,True
2564,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Domyos Women Black Tank Top,2564.jpg,True
8862,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Mark Taylor Men Green Striped Shirt,8862.jpg,True
16441,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Levi's Men Printed Green Tshirts,16441.jpg,True
42557,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Mother Earth Women White Printed Kurta,42557.jpg,True
43485,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Shirt,43485.jpg,True
47025,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Shree Women Red & Black Kurta,47025.jpg,True
17755,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,17755.jpg,True
36280,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017.0,Casual,SDL by Sweet Dreams Women Blue Night suits,36280.jpg,True
15002,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Stripes White Polo Tshirts,15002.jpg,True
10570,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Puma Men Rugby Orange Tshirts,10570.jpg,True
25697,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Mumbai Slang Women Printed Green Kurti,25697.jpg,True
32620,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2015.0,Sports,Nike Black Team Woven     Training  Track Pants,32620.jpg,True
37160,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top,37160.jpg,True
53425,Women,Apparel,Topwear,Kurtas,Teal,Fall,2012.0,Ethnic,Alma Women Teal Printed Kurta,53425.jpg,True
57085,Women,Apparel,Bottomwear,Skirts,Off White,Summer,2012.0,Casual,Elle Women Off-White & Orange Floral Print Tulip Skirt,57085.jpg,True
24577,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Flying Machine Women White Printed Top,24577.jpg,True
32412,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Polo T-shirt,32412.jpg,True
59923,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Diva Women Cream Kurta,59923.jpg,True
11690,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts,11690.jpg,True
12015,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,12015.jpg,True
31297,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Women Wowhol Black T-shirt,31297.jpg,True
3442,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Delhi Daredevils Kids Match Jersey,3442.jpg,True
30345,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Off White T-shirt,30345.jpg,True
9178,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Eero Blue Jeans,9178.jpg,True
2590,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,2011.0,Casual,Tribord Women Breeches Blue Capri,2590.jpg,True
12829,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011.0,Sports,Nike Men Stripe Navy Blue Tracksuits,12829.jpg,True
51372,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Spykar Men Red T-shirt,51372.jpg,True
8896,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirt,8896.jpg,True
17567,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Mark Taylor Men Purple & White Striped Shirt,17567.jpg,True
9944,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Probase Men Crew Neck Yellow Tshirts,9944.jpg,True
4203,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Regatta Annual Competition Kidswear,4203.jpg,True
53041,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,53041.jpg,True
14786,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Arrow Men Solid Purple Shirts,14786.jpg,True
33998,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Femella Women Blue Leggings,33998.jpg,True
30721,Boys,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Boys Printed Green Kurta,30721.jpg,True
12471,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Shirt,12471.jpg,True
19099,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Salmon Pink Kurta,19099.jpg,True
23336,Women,Apparel,Topwear,Dupatta,Red,Fall,2011.0,Ethnic,W Women Red Dupatta,23336.jpg,True
47673,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Top,47673.jpg,True
34381,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Snapp Diet T-shirt,34381.jpg,True
18977,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,ADIDAS Originals Men Adi Trefoil Orange Tshirt,18977.jpg,True
7486,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,Nike Women's Be Bold Navy Blue Track Pant,7486.jpg,True
54056,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Myntra Women Pink Leggings,54056.jpg,True
48409,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,French Connection Men Orange & Grey T-shirt,48409.jpg,True
12643,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Probase Men Solid Black  Polo T-shirts,12643.jpg,True
26476,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Graphic Black T-shirt,26476.jpg,True
6766,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Timberland Men's Eclectic Red T-shirt,6766.jpg,True
4031,Men,Apparel,Topwear,Tshirts,Cream,Summer,2011.0,Casual,Myntra Men's Poster White T-shirt,4031.jpg,True
15466,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Puma Men Mens Active Padded Vest Blue Jackets,15466.jpg,True
59749,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2012.0,Casual,Avirate White Nightdress,59749.jpg,True
37736,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Check Blue Shirt,37736.jpg,True
56701,Men,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Men Striped White Kurta,56701.jpg,True
32244,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Kurta,32244.jpg,True
40664,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Span Women Multi Colored Kurta,40664.jpg,True
7815,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Striped Polo T-shirt,7815.jpg,True
7029,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,s.Oliver Men's Blue Black Stripes White Short,7029.jpg,True
58006,Women,Apparel,Topwear,Tops,Red,Fall,2012.0,Casual,Latin Quarters Women Red Top,58006.jpg,True
10789,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Manitoba Piping Red Shirts,10789.jpg,True
20920,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Deni Yo Men Check Olive Short,20920.jpg,True
36845,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Skinny Blue Jeans,36845.jpg,True
14927,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Mr. Men Men Spreading Happiness Charcoal Tshirts,14927.jpg,True
11469,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Green Tshirts,11469.jpg,True
19604,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Top,19604.jpg,True
50865,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green & Purple Crepe Printed Sari,50865.jpg,True
22479,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Timberland Men Black Linear Logo T-Shirt,22479.jpg,True
49948,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Shorts,49948.jpg,True
27937,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Magic Colour Jeans,27937.jpg,True
28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2016.0,Casual,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426,28143.jpg,True
5128,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Women Rose Bouquet White Orange Shirt,5128.jpg,True
1588,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Domyos Men White Dry-Fit T-shirt,1588.jpg,True
34944,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Printed Off White Dupatta,34944.jpg,True
35896,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Superman Boys Crew White T-shirt,35896.jpg,True
34178,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Navy Blue T-shirt,34178.jpg,True
28527,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Women Cruiser Hurley Dot Purple T-shirt,28527.jpg,True
16228,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Logo Crew  Grey SweatShirt,16228.jpg,True
18180,Boys,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Doodle Boys-Boys Acid Wash Blue Jeans,18180.jpg,True
8405,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men M Rsp Tee Black T-Shirts,8405.jpg,True
16826,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Green Tshirt,16826.jpg,True
28715,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Magenta Kurta,28715.jpg,True
52158,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Femella Women Off White Summer Cape Top,52158.jpg,True
25836,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,Diva Women Printed Orange Kurta,25836.jpg,True
33953,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Polo T-shirt,33953.jpg,True
39455,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,39455.jpg,True
52964,Women,Apparel,Saree,Sarees,Red,Summer,2012.0,Ethnic,FNF Printed Red Sari,52964.jpg,True
44801,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Spykar Women Grey Printed Top,44801.jpg,True
38587,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women White Jdi T-Shirt,38587.jpg,True
4832,Men,Apparel,Bottomwear,Track Pants,Yellow,Summer,2011.0,Sports,ADIDAS Men's Shale Yellow Track Pant,4832.jpg,True
41789,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top,41789.jpg,True
9711,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple Green Shirts,9711.jpg,True
48436,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black Printed T-shirt,48436.jpg,True
6759,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Timberland Men's Linear Logo White T-shirt,6759.jpg,True
17900,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Sports,Nike Men Football Soccer Red Jacket,17900.jpg,True
18174,Girls,Apparel,Dress,Dresses,Lavender,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Lavender Dress,18174.jpg,True
3019,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's Slash White T-shirt,3019.jpg,True
23309,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,W Women Black Kurta,23309.jpg,True
29633,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Striped Black Shirt,29633.jpg,True
24910,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Navy Blue Printed T-shirt,24910.jpg,True
58496,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Tonga Women Lavender Top,58496.jpg,True
52990,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,52990.jpg,True
38573,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2012.0,Sports,Nike Men AD Striker Navy Blue Track Pants,38573.jpg,True
53842,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Printed Kurta,53842.jpg,True
9147,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Lee Women SS Blue Jeans,9147.jpg,True
43688,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top,43688.jpg,True
6933,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Shloka Burgundy T-shirt,6933.jpg,True
17558,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,17558.jpg,True
59120,Men,Apparel,Topwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket,59120.jpg,True
24548,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Top,24548.jpg,True
1924,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma Mens Racing White T-shirt,1924.jpg,True
57288,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,French Connection Men Grey Shirt,57288.jpg,True
12218,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Basics Men Solid Beige Trousers,12218.jpg,True
18722,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Arrow Woman Squirella White Top,18722.jpg,True
50891,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green Crepe Printed Sari,50891.jpg,True
26811,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Arrow Men Brown Flat Front Trousers,26811.jpg,True
9729,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indian Terrain Men Brett Blue Shirts,9729.jpg,True
13796,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Mens Stripes Grey & White Striped T-shirt,13796.jpg,True
34988,Women,Apparel,Saree,Sarees,Navy Blue,Summer,2012.0,Ethnic,Fabindia H& Printed Navy Blue Cotton Mull Sari,34988.jpg,True
54051,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Myntra Women Black Leggings,54051.jpg,True
26471,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Classic Graphic  Navy Blue T-shirt,26471.jpg,True
12644,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Solid White Polo T-shirts,12644.jpg,True
6761,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Timberland Men's Asortd Strp Pique Polo Blue T-Shirt,6761.jpg,True
15461,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Sports,Puma Men Black Tracksuit,15461.jpg,True
4036,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I Have Multiple Personalities Black T-shirt,4036.jpg,True
37731,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Blue Check Shirt,37731.jpg,True
20786,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Classic Polo Men Striped White Sweatshirt,20786.jpg,True
32243,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Kurta,32243.jpg,True
40663,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,40663.jpg,True
4204,Boys,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Boy's White Regatta Annual Competition Kidswear,4204.jpg,True
21466,Women,Apparel,Topwear,Sweaters,Blue,Winter,2012.0,Casual,Roxy Women Blue Striped Sweater,21466.jpg,True
53046,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,53046.jpg,True
14781,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Arrow Men Stripes Purple Shirts,14781.jpg,True
24928,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Top,24928.jpg,True
39499,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Wildcraft Men Yellow T-shirt,39499.jpg,True
41583,Women,Apparel,Topwear,Tops,Purple,Winter,2011.0,Casual,AND by Anita Dongre Women Wine Coloured Top,41583.jpg,True
30726,Girls,Apparel,Topwear,Lehenga Choli,Blue,Summer,2012.0,Ethnic,Fabindia Girls Printed Blue Lehenga Choli,30726.jpg,True
3021,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's March Blue T-shirt,3021.jpg,True
34386,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Dying To Ride T-shirt,34386.jpg,True
47674,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Printed Dress,47674.jpg,True
23331,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta,23331.jpg,True
7481,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Women's Miler Orange White T-shirt,7481.jpg,True
53422,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta,53422.jpg,True
37167,Boys,Apparel,Topwear,Waistcoat,Grey,Summer,2012.0,Casual,United Colors of Benetton Boys Check Grey Waistcoat,37167.jpg,True
59118,Men,Apparel,Topwear,Jackets,Navy Blue,Summer,2012.0,Casual,Just Natural Men Navy Blue Reversible Jacket,59118.jpg,True
40035,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Reversible Shorts,40035.jpg,True
57082,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,57082.jpg,True
11697,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Blue Shirts,11697.jpg,True
59924,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Diva Women Purple & White Kurta,59924.jpg,True
32415,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Fly White T-shirt,32415.jpg,True
31290,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Puma Women Striped Pink T-shirt,31290.jpg,True
3445,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Pune Warriors Womens Match Jersey,3445.jpg,True
26227,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Proline Men White Polo T-Shirt,26227.jpg,True
12012,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,12012.jpg,True
30342,Men,Apparel,Topwear,Tshirts,Off White,Fall,2012.0,Casual,Myntra Men Off-White Printed T-shirt,30342.jpg,True
48258,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,The Amazing Spiderman Boys Black T-Shirt,48258.jpg,True
8891,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Check Black Shirts,8891.jpg,True
17560,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red & Blue Striped Shirt,17560.jpg,True
9943,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Last Week Green Tshirts,9943.jpg,True
12220,Men,Apparel,Bottomwear,Trousers,Black,Summer,2013.0,Formal,Basics Men Solid Black Trousers,12220.jpg,True
42550,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurta,42550.jpg,True
43482,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men White & Black Shirt,43482.jpg,True
26829,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers,26829.jpg,True
17752,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,17752.jpg,True
47022,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Shree Women Maroon Kurta,47022.jpg,True
15005,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Jackets,15005.jpg,True
36287,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017.0,Casual,SDL by Sweet Dreams Women Blue Night suits,36287.jpg,True
45775,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Remanika Women Navy Blue Top,45775.jpg,True
10577,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Women's Ess Black Polo Tshirts,10577.jpg,True
15839,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Visudh Maroon Printed Ethnic Kurta,15839.jpg,True
32627,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Sports,Nike Women Miler Purple T-shirt,32627.jpg,True
20124,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Women Flower Navy Blue Shirt,20124.jpg,True
14311,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Solid Grey Sweatshirts,14311.jpg,True
5746,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's Spirit Aqua Blue T-shirt,5746.jpg,True
39835,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Gini and Jony Girls Printed Peach Top,39835.jpg,True
52504,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women Cream and Purple Bath Robes,52504.jpg,True
20918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,20918.jpg,True
58802,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Smart Casual,Highlander Men Blue & White Striped Shirt,58802.jpg,True
57076,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans,57076.jpg,True
39009,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pretty Pink Top,39009.jpg,True
31264,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Pounce Graphic Red T-shirt,31264.jpg,True
27301,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurta,27301.jpg,True
43644,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Party,Vero Moda Women Black Dress,43644.jpg,True
8865,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Mark Taylor Men Purple Striped Shirt,8865.jpg,True
51381,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue Shorts,51381.jpg,True
7011,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Classic Polo Men's Tall Dark Blue Grey T-shirt,7011.jpg,True
3683,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Inkfruit Men's The Enchanted Olive T-shirt,3683.jpg,True
2751,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Mens  T-shirt,2751.jpg,True
28947,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Ethnic White Kurta,28947.jpg,True
13306,Boys,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Gini and Jony Kids Solid Black Trousers,13306.jpg,True
20316,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Locomotive Men Black Printed T-shirt,20316.jpg,True
14123,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,14123.jpg,True
36273,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits,36273.jpg,True
45781,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black and White Top,45781.jpg,True
11451,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light Black Tshirts,11451.jpg,True
2335,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Reebok Men Blue Polo T-shirt,2335.jpg,True
13762,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Solid White Shirts,13762.jpg,True
27557,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Blue Solid Shirt,27557.jpg,True
26485,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Large Logo Ringer White T-shirt,26485.jpg,True
54899,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Do u speak green Women Yellow Top,54899.jpg,True
